section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CAL,Calculation Topics for the GPhC Pre-Reg Exam,displacement-volumes,Displacement Volume Calculations,DSP015,"A nurse mistakenly reconstitutes a 1 g powder vial (displacement 0.5 mL) with only 4 mL of Water for Injections instead of the recommended volume. What is the resulting concentration of the solution, in mg/mL? Give your answer to two decimal places.",100.00 mg/mL,111.11 mg/mL,200.00 mg/mL,222.22 mg/mL,250.00 mg/mL,222.22 mg/mL,Final volume = 4 + 0.5 = 4.5 mL. Concentration = 1000 ÷ 4.5 = 222.222 ≈ 222.22 mg/mL. (More than double the intended concentration of 100 mg/mL — could lead to a serious overdose.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,displacement-volumes,Displacement Volume Calculations,DSP016,A patient requires a 750 mg dose of an antibiotic at a final concentration of 100 mg/mL. The pharmacy uses a single 1 g vial (displacement volume 0.7 mL). How many millilitres of Water for Injections are required to reconstitute the vial?,6.8 mL,7.0 mL,7.5 mL,9.3 mL,10.0 mL,9.3 mL,Required final volume to give 100 mg/mL from a 1 g vial = 1000 ÷ 100 = 10 mL. Displacement = 0.7 mL. WFI = 10 − 0.7 = 9.3 mL. (7.5 mL is then withdrawn to give the 750 mg dose.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,displacement-volumes,Displacement Volume Calculations,DSP017,The package insert for a 750 mg vial of an antibiotic powder states that adding 6.5 mL of Water for Injections produces a solution with a final concentration of 100 mg/mL. What is the displacement volume of the powder?,0.5 mL,0.75 mL,1.0 mL,1.5 mL,2.0 mL,1.0 mL,Required final volume = 750 mg ÷ 100 mg/mL = 7.5 mL. WFI added = 6.5 mL. Displacement = final volume − WFI = 7.5 − 6.5 = 1.0 mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,displacement-volumes,Displacement Volume Calculations,DSP018,"A 500 mg powder vial (displacement 0.3 mL) is reconstituted to give 100 mg/mL, then the entire reconstituted volume is added to a 100 mL bag of sodium chloride 0.9% for IV infusion. Assuming volumes are additive, what is the final concentration of the drug in the infusion bag, in mg/mL? Give your answer to two decimal places.",4.55 mg/mL,4.76 mg/mL,5.00 mg/mL,5.26 mg/mL,5.53 mg/mL,4.76 mg/mL,Reconstituted volume = 500 ÷ 100 = 5 mL. Add to 100 mL bag → final volume = 105 mL. Final concentration = 500 mg ÷ 105 mL = 4.7619 ≈ 4.76 mg/mL.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,displacement-volumes,Displacement Volume Calculations,DSP019,A 1.2 g co-amoxiclav vial has a displacement volume of 0.9 mL. The protocol requires reconstitution to 60 mg/mL. A nurse incorrectly adds 20 mL of Water for Injections (ignoring displacement) and then withdraws 10 mL for a patient. How many milligrams of co-amoxiclav are actually administered? Give your answer to the nearest whole number.,540 mg,574 mg,600 mg,626 mg,660 mg,574 mg,Actual final volume = 20 + 0.9 = 20.9 mL. Actual concentration = 1200 ÷ 20.9 = 57.42 mg/mL. Drug in 10 mL withdrawn = 57.42 × 10 = 574.16 ≈ 574 mg. (The intended dose was 600 mg — the patient receives ~4% less than prescribed.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,displacement-volumes,Displacement Volume Calculations,DSP020,"An 8 kg infant with meningitis requires ceftriaxone 50 mg/kg IV. The pharmacy reconstitutes a 1 g ceftriaxone vial (displacement volume 0.8 mL) with Water for Injections to give a final concentration of 100 mg/mL. What volume, in mL, of the reconstituted solution should be drawn up for the dose?",2 mL,3.5 mL,4 mL,5 mL,8 mL,4 mL,Dose = 50 mg/kg × 8 kg = 400 mg. Final concentration = 100 mg/mL. Volume to draw = 400 ÷ 100 = 4 mL. (The displacement of 0.8 mL informed that 9.2 mL WFI was needed for reconstitution to 10 mL total volume.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF001,"A 72-year-old man weighing 80 kg is admitted with sepsis and prescribed an IV infusion of noradrenaline at 0.1 micrograms/kg/minute. The infusion bag contains noradrenaline 8 mg in 50 mL of glucose 5%. At what rate, in mL/hour, should the infusion be administered? Give your answer to one decimal place.",1.5 mL/hour,3.0 mL/hour,3.6 mL/hour,4.8 mL/hour,6.0 mL/hour,3.0 mL/hour,Dose required = 0.1 micrograms/kg/min × 80 kg = 8 micrograms/min = 480 micrograms/hour = 0.48 mg/hour. Bag concentration = 8 mg ÷ 50 mL = 0.16 mg/mL. Infusion rate = 0.48 ÷ 0.16 = 3.0 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF002,"A patient is prescribed a 1 litre IV infusion of sodium chloride 0.9% to be administered over 8 hours via a gravity giving set. The giving set delivers 20 drops per millilitre. At what rate, in drops per minute, should the infusion be administered? Give your answer to the nearest whole number.",17 drops/min,21 drops/min,25 drops/min,32 drops/min,42 drops/min,42 drops/min,Flow rate = 1000 mL ÷ 8 hours = 125 mL/hour. Per minute: 125 ÷ 60 = 2.083 mL/min. Drops per minute = 2.083 × 20 = 41.67 ≈ 42 drops/min.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF003,"A 68-year-old man with a pulmonary embolism is prescribed an IV infusion of unfractionated heparin at 1200 units/hour. The pharmacy supplies a syringe containing heparin sodium 25,000 units in 50 mL of sodium chloride 0.9%. At what rate, in mL/hour, should the syringe pump be set? Give your answer to one decimal place.",1.2 mL/hour,2.0 mL/hour,2.4 mL/hour,4.8 mL/hour,24.0 mL/hour,2.4 mL/hour,"Concentration = 25,000 units ÷ 50 mL = 500 units/mL. Rate = 1200 units/hour ÷ 500 units/mL = 2.4 mL/hour."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF004,"A 54-year-old woman with diabetic ketoacidosis is started on a fixed-rate intravenous insulin infusion at 0.1 units/kg/hour. She weighs 60 kg. The pharmacy supplies a 50 mL syringe containing 50 units of soluble insulin (Actrapid) made up to 50 mL with sodium chloride 0.9%. At what rate, in mL/hour, should the syringe pump be set?",1 mL/hour,3 mL/hour,6 mL/hour,10 mL/hour,60 mL/hour,6 mL/hour,Insulin dose = 0.1 units/kg/hour × 60 kg = 6 units/hour. Concentration = 50 units ÷ 50 mL = 1 unit/mL. Rate = 6 units/hour ÷ 1 unit/mL = 6 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF005,"A 22 kg child requires maintenance IV fluids using the 4-2-1 rule: 4 mL/kg/hour for the first 10 kg, 2 mL/kg/hour for the next 10 kg, and 1 mL/kg/hour for each kilogram thereafter. At what rate, in mL/hour, should the maintenance fluid infusion be administered?",44 mL/hour,54 mL/hour,62 mL/hour,66 mL/hour,88 mL/hour,62 mL/hour,First 10 kg: 4 × 10 = 40 mL/hour. Next 10 kg: 2 × 10 = 20 mL/hour. Remaining 2 kg: 1 × 2 = 2 mL/hour. Total = 40 + 20 + 2 = 62 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF006,"A 15 kg child is prescribed normal immunoglobulin 10% w/v at a total dose of 0.5 g/kg. The infusion is given at the following stepped rates: 0.3 mL/kg/hour for 30 minutes, then 0.6 mL/kg/hour for 30 minutes, then 0.9 mL/kg/hour for 30 minutes, then 1.2 mL/kg/hour to complete the infusion. What is the total infusion duration, in minutes? Give your answer to the nearest whole number.",205 minutes,250 minutes,275 minutes,295 minutes,325 minutes,295 minutes,"Total dose = 0.5 g/kg × 15 kg = 7.5 g. At 10% w/v (100 mg/mL), total volume = 7.5 g ÷ 0.1 g/mL = 75 mL. Volume delivered in first 90 min: (0.3×15×0.5) + (0.6×15×0.5) + (0.9×15×0.5) = 2.25 + 4.5 + 6.75 = 13.5 mL. Remaining = 75 − 13.5 = 61.5 mL. Final rate = 1.2 × 15 = 18 mL/hour. Final stage time = 61.5 ÷ 18 = 3.4167 hours = 205 min. Total = 90 + 205 = 295 minutes."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF007,"A 70 kg man with an acute severe asthma exacerbation is prescribed an IV aminophylline maintenance infusion at 0.5 mg/kg/hour. The pharmacy supplies aminophylline 500 mg in a 500 mL bag of sodium chloride 0.9%. At what rate, in mL/hour, should the infusion be administered?",17.5 mL/hour,25 mL/hour,35 mL/hour,50 mL/hour,70 mL/hour,35 mL/hour,Dose = 0.5 mg/kg/hour × 70 kg = 35 mg/hour. Bag concentration = 500 mg ÷ 500 mL = 1 mg/mL. Rate = 35 mg/hour ÷ 1 mg/mL = 35 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF008,"A 75 kg patient in cardiogenic shock is prescribed dopamine at 5 micrograms/kg/minute. The infusion bag contains dopamine 200 mg in 250 mL of glucose 5%. At what rate, in mL/hour, should the infusion be administered? Give your answer to two decimal places.",14.06 mL/hour,22.50 mL/hour,28.13 mL/hour,37.50 mL/hour,45.00 mL/hour,28.13 mL/hour,"Dose = 5 micrograms/kg/min × 75 kg = 375 micrograms/min = 22,500 micrograms/hour = 22.5 mg/hour. Concentration = 200 mg ÷ 250 mL = 0.8 mg/mL. Rate = 22.5 ÷ 0.8 = 28.125 ≈ 28.13 mL/hour."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF009,"A 56-year-old woman with a hypertensive emergency is receiving an IV labetalol infusion at 30 mL/hour. The bag contains labetalol 200 mg in 200 mL of glucose 5%. What dose, in mg/hour, is the patient receiving?",15 mg/hour,20 mg/hour,30 mg/hour,60 mg/hour,100 mg/hour,30 mg/hour,Concentration = 200 mg ÷ 200 mL = 1 mg/mL. Dose = 30 mL/hour × 1 mg/mL = 30 mg/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF010,A patient is receiving a 500 mL infusion of glucose 5% at 80 mL/hour. How many minutes will it take to deliver the full bag? Give your answer to the nearest whole minute.,300 minutes,345 minutes,375 minutes,400 minutes,480 minutes,375 minutes,Time = volume ÷ rate = 500 mL ÷ 80 mL/hour = 6.25 hours = 6.25 × 60 = 375 minutes.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF011,"A 32-year-old woman with eclampsia requires a loading dose of magnesium sulfate 4 g IV over 20 minutes. The pharmacy prepares the dose by diluting magnesium sulfate to a final volume of 100 mL with sodium chloride 0.9%. At what rate, in mL/hour, should the infusion be administered?",150 mL/hour,200 mL/hour,250 mL/hour,300 mL/hour,400 mL/hour,300 mL/hour,Rate = volume ÷ time = 100 mL ÷ 20 min = 5 mL/min = 5 × 60 = 300 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF012,"A 65-year-old patient with acute coronary syndrome is prescribed an IV glyceryl trinitrate (GTN) infusion at 25 micrograms/minute. The pharmacy supplies a 50 mL syringe containing GTN 50 mg in glucose 5%. At what rate, in mL/hour, should the syringe pump be set?",0.75 mL/hour,1.0 mL/hour,1.5 mL/hour,2.5 mL/hour,3.0 mL/hour,1.5 mL/hour,Concentration = 50 mg ÷ 50 mL = 1 mg/mL = 1000 micrograms/mL. Dose = 25 micrograms/min = 1500 micrograms/hour = 1.5 mg/hour. Rate = 1.5 mg/hour ÷ 1 mg/mL = 1.5 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF013,"A patient is to receive 1 unit of packed red blood cells (volume 300 mL) over 4 hours. The blood giving set delivers 15 drops per mL. At what rate, in drops per minute, should the transfusion be administered? Give your answer to the nearest whole number.",15 drops/min,19 drops/min,25 drops/min,30 drops/min,45 drops/min,19 drops/min,Flow rate = 300 mL ÷ 4 hours = 75 mL/hour = 1.25 mL/min. Drops per minute = 1.25 × 15 = 18.75 ≈ 19 drops/min.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF014,"A patient receives a dobutamine infusion at 5 mL/hour for 6 hours, then the rate is increased to 8 mL/hour for a further 4 hours. The infusion bag contains dobutamine 250 mg in 50 mL of glucose 5%. What is the total dose of dobutamine, in mg, that the patient has received over the 10 hours?",200 mg,250 mg,310 mg,370 mg,410 mg,310 mg,Concentration = 250 mg ÷ 50 mL = 5 mg/mL. Dose hours 0–6: 5 mL/hour × 5 mg/mL × 6 hours = 150 mg. Dose hours 6–10: 8 mL/hour × 5 mg/mL × 4 hours = 160 mg. Total = 150 + 160 = 310 mg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF015,"A 60 kg woman is prescribed vancomycin 15 mg/kg IV, to be given over 90 minutes. The pharmacy dilutes the dose in 250 mL of sodium chloride 0.9%. At what rate, in mL/hour, should the infusion be administered? Give your answer to two decimal places.",125.00 mL/hour,166.67 mL/hour,200.00 mL/hour,250.00 mL/hour,275.00 mL/hour,166.67 mL/hour,"Rate = volume ÷ time = 250 mL ÷ 1.5 hours = 166.667 ≈ 166.67 mL/hour. (The dose is 60 × 15 = 900 mg, but this is delivered by emptying the 250 mL bag — the dose calculation is a check, not the rate calculation.)"
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF016,"A patient-controlled analgesia (PCA) pump contains morphine sulfate 50 mg in 50 mL of sodium chloride 0.9%. The pump is programmed with a continuous background rate of 0.5 mg/hour, plus a 1 mg bolus on demand with a maximum of 4 boluses per hour. What is the maximum dose, in mg, of morphine the patient could receive in 1 hour?",1.5 mg,2.5 mg,4.0 mg,4.5 mg,5.0 mg,4.5 mg,Background = 0.5 mg/hour. Maximum boluses = 4 × 1 mg = 4 mg/hour. Maximum total = 0.5 + 4 = 4.5 mg/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF017,A 1 litre bag of Hartmann's solution is started at 14:30 at a rate of 125 mL/hour. At what clock time will the infusion be completed?,18:30,20:00,21:00,22:00,22:30,22:30,Duration = 1000 mL ÷ 125 mL/hour = 8 hours. Finish time = 14:30 + 8 hours = 22:30.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF018,"A patient with refractory heart failure is prescribed an IV furosemide infusion at 4 mg/hour. The pharmacy supplies a 25 mL syringe containing furosemide 250 mg. At what rate, in mL/hour, should the syringe pump be set?",0.2 mL/hour,0.4 mL/hour,1.0 mL/hour,1.6 mL/hour,2.5 mL/hour,0.4 mL/hour,Concentration = 250 mg ÷ 25 mL = 10 mg/mL. Rate = 4 mg/hour ÷ 10 mg/mL = 0.4 mL/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF019,"An IV bag contains potassium chloride 40 mmol in 1 litre of sodium chloride 0.9%. The maximum safe peripheral infusion rate of potassium is 10 mmol/hour. What is the maximum rate, in mL/hour, at which this bag can be infused via a peripheral line?",100 mL/hour,125 mL/hour,200 mL/hour,250 mL/hour,400 mL/hour,250 mL/hour,Bag concentration = 40 mmol ÷ 1000 mL = 0.04 mmol/mL. Max rate = 10 mmol/hour ÷ 0.04 mmol/mL = 250 mL/hour. (Higher rates require central venous access and cardiac monitoring.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,infusion-rates,Infusion Rate Calculations,INF020,"A 60 kg woman with acute ischaemic stroke is prescribed alteplase 0.9 mg/kg IV (maximum 90 mg). 10% of the total dose is given as a bolus over 1 minute, and the remaining 90% is given as an infusion over 60 minutes. What is the rate, in mg/hour, of the maintenance infusion? Give your answer to one decimal place.",27.0 mg/hour,48.6 mg/hour,54.0 mg/hour,81.0 mg/hour,90.0 mg/hour,48.6 mg/hour,Total dose = 0.9 × 60 = 54 mg. Bolus = 10% × 54 = 5.4 mg. Maintenance = 54 − 5.4 = 48.6 mg over 60 min = 48.6 mg/hour.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA001,"A randomised controlled trial of a new statin for primary prevention of cardiovascular events reports the following 5-year event rates: control group 8.4%, treatment group 5.6%. The formula for absolute risk reduction (ARR) is ARR = CER − EER. The formula for number needed to treat (NNT) is NNT = 1 ÷ ARR. What is the minimum number of patients that need to be treated for 5 years to prevent one cardiovascular event? Round up to the nearest whole patient.",18,28,36,42,67,36,"ARR = 0.084 − 0.056 = 0.028. NNT = 1 ÷ 0.028 = 35.71. Always round NNT UP (cannot treat a fraction of a patient), giving NNT = 36."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA002,"In a randomised controlled trial, 20% of patients in the control group experienced a stroke, compared with 15% of patients in the treatment group. What is the relative risk reduction (RRR) of stroke?",5%,15%,20%,25%,33%,25%,ARR = CER − EER = 0.20 − 0.15 = 0.05. RRR = ARR ÷ CER = 0.05 ÷ 0.20 = 0.25 = 25%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA003,A trial of a new anticoagulant reports a major bleeding rate of 4% in the treatment group compared with 1% in the placebo group. The formula for absolute risk increase (ARI) is ARI = EER − CER. The formula for number needed to harm (NNH) is NNH = 1 ÷ ARI. What is the NNH for major bleeding? Round up to the nearest whole patient.,25,30,33,34,100,34,ARI = 0.04 − 0.01 = 0.03. NNH = 1 ÷ 0.03 = 33.33. Round up to next whole patient = 34.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA004,"In a clinical trial, 68 patients out of 3260 reported headache after taking a new oral contraceptive. The MHRA frequency categories are: Very common (>1 in 10), Common (1 in 100 to 1 in 10), Uncommon (1 in 1000 to 1 in 100), Rare (1 in 10,000 to 1 in 1000), Very rare (<1 in 10,000). Which is the most appropriate description of the frequency of headache reported?",Very common,Common,Uncommon,Rare,Very rare,Common,Frequency = 68 ÷ 3260 = 0.0209 = 2.09% = approximately 1 in 48. This falls within the Common range (1 in 100 to 1 in 10).
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA005,"In a case-control study investigating the link between a medication and a rare cancer, the following data is collected: 40 of the cancer cases were exposed to the medication and 60 were unexposed; 30 of the controls were exposed and 70 were unexposed. The formula for odds ratio is: OR = (a × d) ÷ (b × c), where a = exposed cases, b = unexposed cases, c = exposed controls, d = unexposed controls. What is the odds ratio? Give your answer to two decimal places.",0.64,1.00,1.33,1.56,2.33,1.56,OR = (40 × 70) ÷ (60 × 30) = 2800 ÷ 1800 = 1.5556 ≈ 1.56. (An OR > 1 suggests increased odds of exposure among cases.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA006,"A new screening test for colorectal cancer is evaluated in 200 patients. Of the 100 patients with confirmed cancer, the test correctly identified 80. Of the 100 patients without cancer, the test correctly identified 90. The formula for sensitivity is: Sensitivity = True positives ÷ (True positives + False negatives). What is the sensitivity of the test?",10%,20%,80%,89%,90%,80%,True positives = 80. False negatives = 100 − 80 = 20. Sensitivity = 80 ÷ (80 + 20) = 80 ÷ 100 = 0.80 = 80%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA007,"Using the same screening test data: 80 of 100 cancer patients tested positive, and 90 of 100 cancer-free patients tested negative. The formula for specificity is: Specificity = True negatives ÷ (True negatives + False positives). What is the specificity of the test?",10%,20%,80%,89%,90%,90%,True negatives = 90. False positives = 100 − 90 = 10. Specificity = 90 ÷ (90 + 10) = 90 ÷ 100 = 0.90 = 90%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA008,"Using the screening test data (80 true positives, 90 true negatives, 10 false positives, 20 false negatives), what is the positive predictive value (PPV) of the test? PPV = True positives ÷ (True positives + False positives). Give your answer to two decimal places.",80.00%,82.50%,88.89%,90.00%,94.74%,88.89%,PPV = 80 ÷ (80 + 10) = 80 ÷ 90 = 0.8889 = 88.89%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA009,"Post-marketing surveillance reports 12 cases of agranulocytosis in 50,000 patients prescribed a new antipsychotic. Using the MHRA frequency categories (Very common >1 in 10, Common 1 in 100 to 1 in 10, Uncommon 1 in 1000 to 1 in 100, Rare 1 in 10,000 to 1 in 1000, Very rare <1 in 10,000), how should this frequency be described?",Very common,Common,Uncommon,Rare,Very rare,Rare,"Frequency = 12 ÷ 50,000 = 0.00024 = approximately 1 in 4167. This falls within the Rare range (1 in 10,000 to 1 in 1000)."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA010,"A clinical trial reports that a new SGLT2 inhibitor has a hazard ratio of 0.65 (95% CI 0.55–0.78) for major adverse cardiovascular events compared with placebo. By what percentage is the hazard of a major adverse cardiovascular event reduced by the new drug, compared with placebo?",25%,35%,45%,55%,65%,35%,Relative reduction = 1 − HR = 1 − 0.65 = 0.35 = 35%. (A hazard ratio below 1 indicates a reduced hazard with the intervention.)
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA011,A cohort study reports that patients taking a new analgesic have a relative risk of myocardial infarction of 1.50 (95% confidence interval 0.95 to 2.20) compared with non-users. How should this result be interpreted in terms of statistical significance?,Statistically significant because the relative risk is greater than 1.0,Statistically significant because the confidence interval is greater than 0.5,Not statistically significant because the confidence interval crosses 1.0,Not statistically significant because the relative risk is less than 2.0,Not statistically significant because the upper limit is below 3.0,Not statistically significant because the confidence interval crosses 1.0,"For ratio measures (RR, OR, HR), a result is statistically significant at p<0.05 only if the 95% confidence interval does NOT cross 1.0. Here the CI is 0.95 to 2.20 — it includes 1.0, so the result is not statistically significant."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA012,A trial of a new statin reports that the 5-year incidence of myocardial infarction was 12% in the control group and 8% in the treatment group. How many patients need to be treated for 5 years to prevent one myocardial infarction? Round up to the nearest whole patient.,8,12,17,25,50,25,ARR = 0.12 − 0.08 = 0.04. NNT = 1 ÷ 0.04 = 25 patients (no rounding needed).
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA013,"In a randomised controlled trial of a new vaccine, 75 cases of disease occurred in the placebo group of 1500 participants. What is the control event rate (CER), expressed as a percentage?",1.5%,5.0%,7.5%,15.0%,75.0%,5.0%,CER = number of events ÷ number in control group = 75 ÷ 1500 = 0.05 = 5%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA014,"A trial of a new antiplatelet drug for secondary prevention of stroke has 1200 participants randomised equally between treatment and placebo. Over 2 years, 30 strokes occurred in the 600 treatment patients and 60 strokes occurred in the 600 placebo patients. What is the number needed to treat (NNT) over 2 years to prevent one stroke?",10,15,20,30,60,20,EER = 30 ÷ 600 = 0.05 = 5%. CER = 60 ÷ 600 = 0.10 = 10%. ARR = 0.10 − 0.05 = 0.05. NNT = 1 ÷ 0.05 = 20.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA015,"A patient's blood pressure (systolic) is recorded on five separate visits as: 120, 122, 118, 124, and 116 mmHg. What is the mean systolic blood pressure?",118 mmHg,120 mmHg,121 mmHg,122 mmHg,124 mmHg,120 mmHg,Mean = (120 + 122 + 118 + 124 + 116) ÷ 5 = 600 ÷ 5 = 120 mmHg.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA016,Post-marketing data report 8 cases of severe hepatotoxicity in 4000 patients prescribed a new oral antifungal. What is the rate of hepatotoxicity per 1000 patients prescribed?,0.5 per 1000,1 per 1000,2 per 1000,4 per 1000,8 per 1000,2 per 1000,Rate = (8 ÷ 4000) × 1000 = 0.002 × 1000 = 2 per 1000 patients.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA017,"A medication has two known adverse effects: nausea (occurring in 5% of patients) and headache (occurring in 2% of patients). Assuming the two events are independent, what is the probability that a patient will experience at least one of these adverse effects? Give your answer to one decimal place.",3.0%,5.0%,6.9%,7.0%,10.0%,6.9%,P(no nausea) = 0.95; P(no headache) = 0.98. P(neither) = 0.95 × 0.98 = 0.931. P(at least one) = 1 − 0.931 = 0.069 = 6.9%.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA018,"A pharmacy records the number of medication errors reported per month over 7 months: 5, 12, 8, 25, 18, 15, 20. What is the median number of monthly medication errors?",12,13,15,18,20,15,"First arrange the data in order: 5, 8, 12, 15, 18, 20, 25. With 7 values, the median is the 4th value = 15."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA019,"Two clinical trials testing the same drug report different p-values: Trial A reports p = 0.04, and Trial B reports p = 0.001. Which trial provides stronger statistical evidence against the null hypothesis?","Trial A, because the p-value is closer to 0.05","Trial A, because the p-value is greater than 0.001","Trial B, because the p-value is smaller","Trial B, because the p-value is greater than 0.05",They provide equal evidence because both are below 0.05,"Trial B, because the p-value is smaller","A smaller p-value provides stronger evidence against the null hypothesis. p = 0.001 means there is a 0.1% chance the observed result could have occurred under the null hypothesis, compared with 4% for p = 0.04 — so Trial B is more statistically significant."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,medical-statistics,Medical Statistics Calculations,STA020,"A new drug has an NNT of 50 over 5 years to prevent one cardiovascular death. The drug costs £200 per patient per year. What is the total cost, in pounds, to prevent one cardiovascular death over the 5-year period?","£10,000","£25,000","£50,000","£100,000","£500,000","£50,000","Cost per patient over 5 years = £200 × 5 = £1000. Cost per event prevented = NNT × cost per patient = 50 × £1000 = £50,000."
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC001,"A 55-year-old woman with type 2 diabetes is prescribed empagliflozin 10 mg tablets, one to be taken once daily. The drug tariff price is £36.59 per pack of 28 tablets. The pharmacy receives a 12.5% discount on the list price, and the dispensing fee per item is £1.27. What is the net cost to the NHS for a 28-day supply of empagliflozin? Give your answer in pounds to two decimal places.",£32.02,£33.29,£34.04,£36.59,£37.86,£33.29,List price = £36.59. Discount = £36.59 × 0.125 = £4.5738. Discounted price = £36.59 − £4.5738 = £32.0162. Add dispensing fee: £32.0162 + £1.27 = £33.29.
CAL,Calculation Topics for the GPhC Pre-Reg Exam,pharmacoeconomics,Pharmacoeconomic Calculations,PEC002,"A new chemotherapy regimen costs £30,000 per patient and generates an estimated 1.5 additional quality-adjusted life years (QALYs) compared with standard care. What is the incremental cost per QALY gained?","£15,000 per QALY","£20,000 per QALY","£25,000 per QALY","£30,000 per QALY","£45,000 per QALY","£20,000 per QALY","Cost per QALY = total incremental cost ÷ QALYs gained = £30,000 ÷ 1.5 = £20,000 per QALY. (NICE typically considers interventions cost-effective at <£20,000–£30,000 per QALY.)"
